replicate,term,coefficient,first_stage_converged,first_stage_iterations,first_stage_gradient_max,n_frames,n_bootstrap_clusters
37,weight_C,-0.1144378874414631,True,147,0.005752904522649427,1186,1125
37,weight_M,0.17983263467817762,True,147,0.005752904522649427,1186,1125
37,weight_S,0.0386052476315157,True,147,0.005752904522649427,1186,1125
38,weight_C,-0.08275430094572758,True,126,0.005204372683315306,1204,1125
38,weight_M,0.20883224796628908,True,126,0.005204372683315306,1204,1125
38,weight_S,-0.0028567726812438812,True,126,0.005204372683315306,1204,1125
39,weight_C,-0.00428317803398089,True,126,0.009614878165760121,1175,1125
39,weight_M,0.13651251374336035,True,126,0.009614878165760121,1175,1125
39,weight_S,-0.1644162952137575,True,126,0.009614878165760121,1175,1125
40,weight_C,-0.07793091581033795,True,130,0.0013020481713665877,1202,1125
40,weight_M,0.18360071443624523,True,130,0.0013020481713665877,1202,1125
40,weight_S,-0.020684611608579238,True,130,0.0013020481713665877,1202,1125
41,weight_C,-0.03703312881090198,True,129,0.0006994084543551216,1197,1125
41,weight_M,0.13457510409666265,True,129,0.0006994084543551216,1197,1125
41,weight_S,-0.1626207978876345,True,129,0.0006994084543551216,1197,1125
42,weight_C,-0.04594282568170595,True,140,0.0039228592014992625,1198,1125
42,weight_M,0.09341235531560582,True,140,0.0039228592014992625,1198,1125
42,weight_S,0.019388905831136605,True,140,0.0039228592014992625,1198,1125
43,weight_C,-0.08237484699469577,True,154,0.001807504645711333,1205,1125
43,weight_M,0.12666412176350145,True,154,0.001807504645711333,1205,1125
43,weight_S,0.0012187845870563307,True,154,0.001807504645711333,1205,1125
44,weight_C,-0.17754956545148673,True,129,0.0008373839438604591,1196,1125
44,weight_M,0.050169053901866045,True,129,0.0008373839438604591,1196,1125
44,weight_S,-0.13816797508872214,True,129,0.0008373839438604591,1196,1125
45,weight_C,-0.05794223769060147,True,152,0.0027376410793009676,1204,1125
45,weight_M,0.08659421900408693,True,152,0.0027376410793009676,1204,1125
45,weight_S,-0.06722809336329144,True,152,0.0027376410793009676,1204,1125
46,weight_C,-0.12052756498962294,True,136,0.000853448601729534,1202,1125
46,weight_M,0.09786570552950694,True,136,0.000853448601729534,1202,1125
46,weight_S,-0.036901307700979546,True,136,0.000853448601729534,1202,1125
47,weight_C,-0.15714156735066512,True,141,0.0008206700850943438,1193,1125
47,weight_M,0.051700551928149666,True,141,0.0008206700850943438,1193,1125
47,weight_S,-0.12788198294823697,True,141,0.0008206700850943438,1193,1125
