replicate,term,coefficient,first_stage_converged,first_stage_iterations,first_stage_gradient_max,n_frames,n_bootstrap_clusters
138,b_S_vs_M,-0.016244465534954046,True,111,0.005994610715328363,1067,990
139,b_C_vs_M,-0.034510223436167636,True,105,0.009038733160774193,1049,990
139,b_S_vs_M,-0.02211574661938029,True,105,0.009038733160774193,1049,990
140,b_C_vs_M,-0.04265122955765342,True,103,0.0008334392028154225,1059,990
140,b_S_vs_M,-0.022401345460405345,True,103,0.0008334392028154225,1059,990
141,b_C_vs_M,-0.04958304778111999,True,91,0.0006611983776918517,1069,990
141,b_S_vs_M,-0.016681521128696027,True,91,0.0006611983776918517,1069,990
142,b_C_vs_M,-0.045273339780515114,True,101,0.0009311924404067362,1062,990
142,b_S_vs_M,-0.024254620503783145,True,101,0.0009311924404067362,1062,990
143,b_C_vs_M,-0.020208914242471045,True,101,0.000697366855261547,1070,990
143,b_S_vs_M,-0.017297658824408986,True,101,0.000697366855261547,1070,990
144,b_C_vs_M,-0.04449427086152003,True,113,0.002749962329866462,1066,990
144,b_S_vs_M,-0.011229015647253397,True,113,0.002749962329866462,1066,990
145,b_C_vs_M,-0.026557278347422296,True,110,0.0019468504225961247,1055,990
145,b_S_vs_M,-0.009161066184680294,True,110,0.0019468504225961247,1055,990
146,b_C_vs_M,-0.021633113944092452,True,118,0.0014196600810798543,1051,990
146,b_S_vs_M,-0.010840040330261456,True,118,0.0014196600810798543,1051,990
147,b_C_vs_M,-0.044256474193696584,True,110,0.0011604063950890198,1059,990
147,b_S_vs_M,-0.0232233565679413,True,110,0.0011604063950890198,1059,990
148,b_C_vs_M,-0.05491893790879647,True,105,0.000873223512249055,1071,990
148,b_S_vs_M,-0.016354535489228456,True,105,0.000873223512249055,1071,990
149,b_C_vs_M,-0.026174238268463886,True,99,0.0007486107696024202,1051,990
149,b_S_vs_M,-0.014069943519741264,True,99,0.0007486107696024202,1051,990
150,b_C_vs_M,-0.034238653901583996,True,101,0.0016587495454101209,1056,990
150,b_S_vs_M,-0.03856797809645236,True,101,0.0016587495454101209,1056,990
151,b_C_vs_M,-0.027480655940417386,True,101,0.0012166238784327987,1052,990
151,b_S_vs_M,-0.02405994532110223,True,101,0.0012166238784327987,1052,990
