comparison,origin_cell,destination_cell,PROLIFIC_PID,origin_trial_order,destination_trial_order,origin_weight_M,origin_weight_S,origin_weight_C,destination_weight_M,destination_weight_S,destination_weight_C,delta_weight_M,delta_weight_S,delta_weight_C,origin_share_sent,destination_share_sent,delta_share_sent
KW Control to LT Control,kw_control,lt_control,5d1b88dd6fb351001b70ae41,2,1,0.7567179274067074,0.21755424288361602,0.02572782970967654,0.6363830781276004,0.3404559467775654,0.02316097509483422,-0.12033484927910698,0.12290170389394939,-0.0025668546148423198,0.5,0.5,0.0
KW Control to LT Control,kw_control,lt_control,5d220904ce856a00189aed31,1,2,0.7511431125319626,0.22282099075970763,0.026035896708329672,0.693409797223655,0.2807834826973948,0.025806720078950227,-0.05773331530830761,0.057962491937687155,-0.00022917662937944547,0.5,0.5,0.0
KW Control to LT Control,kw_control,lt_control,5d47abcc2dc88900166f27c9,2,1,0.7348240386038116,0.24112598057838544,0.024049980817803,0.6363830781276004,0.3404559467775654,0.02316097509483422,-0.0984409604762112,0.09932996619917997,-0.0008890057229687803,0.5,0.5,0.0
KW Control to LT Control,kw_control,lt_control,5d55531c78036a00010362b8,2,1,0.8013508869904555,0.17108433562849146,0.027564777381053,0.693409797223655,0.2807834826973948,0.025806720078950227,-0.1079410897668005,0.10969914706890332,-0.0017580573021027737,0.3333333333333333,0.5416666666666667,0.20833333333333343
KW Control to LT Control,kw_control,lt_control,5d603280c8d0350018a3eacf,2,1,0.7348240386038116,0.24112598057838544,0.024049980817803,0.7484564738128856,0.2241181293459907,0.027425396841123665,0.013632435209073979,-0.017007851232394733,0.003375416023320664,0.3333333333333333,0.6666666666666667,0.3333333333333334
KW Control to LT Control,kw_control,lt_control,5d648fb785633f0019b04570,2,1,0.7348240386038116,0.24112598057838544,0.024049980817803,0.6363830781276004,0.3404559467775654,0.02316097509483422,-0.0984409604762112,0.09932996619917997,-0.0008890057229687803,0.5,0.5,0.0
KW Control to LT Control,kw_control,lt_control,5d67a2bf6cd320001a36cb6b,1,2,0.7348240386038116,0.24112598057838544,0.024049980817803,0.6938059520656559,0.28085585526866186,0.025338192665682248,-0.04101808653815575,0.03972987469027642,0.0012882118478792469,0.5,0.5,0.0
KW Control to LT Control,kw_control,lt_control,5d6c10948cb0f70017b1f7a4,1,2,0.7288123664630296,0.24687778125082477,0.024309852286145676,0.6938059520656559,0.28085585526866186,0.025338192665682248,-0.03500641439737373,0.03397807401783709,0.0010283403795365714,0.5,0.5,0.0
KW Control to LT Control,kw_control,lt_control,5d6d4596d01d750001a7c464,1,2,0.6610429997664158,0.22685579605509665,0.11210120417848755,0.6819338571074661,0.2781823785743296,0.03988376431820422,0.02089085734105034,0.051326582519232944,-0.07221743986028334,0.5,0.4166666666666666,-0.08333333333333343
KW Control to LT Control,kw_control,lt_control,5d734121d169f0001706ef8f,1,2,0.7567179274067074,0.21755424288361602,0.02572782970967654,0.6891439641149328,0.2847897250202247,0.0260663108648424,-0.06757396329177456,0.06723548213660868,0.0003384811551658609,0.5,0.5,0.0
KW Control to LT Control,kw_control,lt_control,5d8154a847a45600189e8f35,2,1,0.7348240386038116,0.24112598057838544,0.024049980817803,0.6938059520656559,0.28085585526866186,0.025338192665682248,-0.04101808653815575,0.03972987469027642,0.0012882118478792469,0.0,0.3333333333333333,0.3333333333333333
KW Control to LT Control,kw_control,lt_control,5d959376884ef500196d458e,1,2,0.6475290386846746,0.3317661475520867,0.020704813763238718,0.7484564738128856,0.2241181293459907,0.027425396841123665,0.10092743512821101,-0.10764801820609601,0.006720583077884947,0.5,0.5,0.0
KW Control to LT Control,kw_control,lt_control,5da9fec949bab300155afb7f,1,2,0.7944639375342607,0.17694258445463806,0.02859347801110124,0.654599576173129,0.3206258336389355,0.02477459018793547,-0.13986436136113167,0.14368324918429742,-0.0038188878231657716,0.5,0.375,-0.125
KW Control to LT Control,kw_control,lt_control,5db1b2202b45640009cfcb36,1,2,0.7288123664630296,0.24687778125082477,0.024309852286145676,0.6363830781276004,0.3404559467775654,0.02316097509483422,-0.09242928833542918,0.09357816552674064,-0.0011488771913114558,0.5,0.5,0.0
KW Control to LT Control,kw_control,lt_control,5db8a680ba06ed000f3874f3,1,2,0.7567179274067074,0.21755424288361602,0.02572782970967654,0.6544732257241872,0.32107154025215956,0.024455234023653172,-0.1022447016825202,0.10351729736854354,-0.001272595686023368,0.5,0.5,0.0
KW Control to LT Control,kw_control,lt_control,5dbf2635e2fafc3c507f5e06,1,2,0.8013508869904555,0.17108433562849146,0.027564777381053,0.7214308112126578,0.2518708562066857,0.026698332580656493,-0.0799200757777977,0.08078652057819424,-0.000866444800396507,0.25,0.3333333333333333,0.08333333333333331
KW Control to LT Control,kw_control,lt_control,5dc474fd45b8f933f16d6241,1,2,0.7207150901732671,0.25472888575707325,0.024556024069659697,0.6313675806658176,0.34529477225990646,0.023337647074276043,-0.08934750950744952,0.0905658865028332,-0.0012183769953836542,0.0,0.3333333333333333,0.3333333333333333
KW Control to LT Control,kw_control,lt_control,5dceca2541afe801a32e27ac,1,2,0.7348240386038116,0.24112598057838544,0.024049980817803,0.6363830781276004,0.34045594677756535,0.02316097509483422,-0.0984409604762112,0.09932996619917991,-0.0008890057229687803,0.5,0.5,0.0
KW Control to LT Control,kw_control,lt_control,5dcfa99efd5b280bce1b835d,2,1,0.5743978953568137,0.4079858552181117,0.017616249425074573,0.7484564738128856,0.2241181293459907,0.027425396841123665,0.17405857845607187,-0.183867725872121,0.009809147416049092,0.5,0.5,0.0
KW Control to LT Control,kw_control,lt_control,5dd3e852b988873c617cd21a,1,2,0.7348240386038116,0.24112598057838544,0.024049980817803,0.6651008461547118,0.310467251555438,0.02443190228985023,-0.06972319244909986,0.06934127097705253,0.00038192147204722804,0.5,0.5,0.0
KW Control to LT Control,kw_control,lt_control,5dd5e27fe25acf59990e1adf,1,2,0.7348240386038116,0.24112598057838544,0.024049980817803,0.7214308112126578,0.2518708562066857,0.026698332580656493,-0.013393227391153784,0.01074487562830026,0.0026483517628534924,0.5,0.5,0.0
KW Control to LT Control,kw_control,lt_control,5dd7f591ad0a617838322129,2,1,0.7715572501077551,0.16592244856587485,0.06252030132636997,0.7484564738128856,0.2241181293459907,0.027425396841123665,-0.023100776294869507,0.05819568078011586,-0.03509490448524631,0.5,0.6666666666666667,0.16666666666666674
KW Control to LT Control,kw_control,lt_control,5ddc4bd4238a91ba3d9af93c,2,1,0.8013508869904555,0.17108433562849146,0.027564777381053,0.6938059520656559,0.28085585526866186,0.025338192665682248,-0.10754493492479966,0.1097715196401704,-0.0022265847153707524,0.5,0.5,0.0
KW Control to LT Control,kw_control,lt_control,5dded0203c4937e47e77220e,2,1,0.7964277519034667,0.17554450988327766,0.02802773821325554,0.7456166311746436,0.22667347524940568,0.027709893575950682,-0.0508111207288231,0.051128965366128015,-0.00031784463730485935,0.5,0.5,0.0
KW Control to LT Control,kw_control,lt_control,5de2b0cc725abb2d8930c683,2,1,0.7348240386038116,0.24112598057838544,0.024049980817803,0.6938059520656559,0.28085585526866186,0.025338192665682248,-0.04101808653815575,0.03972987469027642,0.0012882118478792469,0.5,0.6666666666666667,0.16666666666666674
KW Control to LT Control,kw_control,lt_control,5de8734b44b3127e513ae247,2,1,0.7567179274067074,0.21755424288361602,0.02572782970967654,0.7182400195448464,0.25474422240125416,0.027015758053899438,-0.038477907861861005,0.03718997951763814,0.0012879283442228974,0.5,0.5,0.0
KW Control to LT Control,kw_control,lt_control,5e09461913064422d0004ecf,2,1,0.6601106837385211,0.31913021086148324,0.02075910539999561,0.6938059520656559,0.28085585526866186,0.025338192665682248,0.033695268327134764,-0.038274355592821385,0.004579087265686638,0.5,0.5416666666666667,0.04166666666666674
KW Control to LT Control,kw_control,lt_control,5e0a095a54ff2329aa070d54,1,2,0.7406286617817986,0.23320402791426587,0.026167310303935487,0.693409797223655,0.2807834826973948,0.025806720078950227,-0.047218864558143614,0.047579454783128916,-0.0003605902249852605,0.0,0.0,0.0
KW Control to LT Control,kw_control,lt_control,5e0a8de6b6385332d7cae588,1,2,0.8013508869904555,0.17108433562849146,0.027564777381053,0.6592451239606861,0.31650686138476325,0.02424801465455068,-0.1421057630297694,0.1454225257562718,-0.003316762726502321,0.0,0.0,0.0
KW Control to LT Control,kw_control,lt_control,5e13189b1d6b469661725154,2,1,0.7348240386038116,0.24112598057838544,0.024049980817803,0.6363830781276004,0.3404559467775654,0.02316097509483422,-0.0984409604762112,0.09932996619917997,-0.0008890057229687803,0.5,0.6666666666666667,0.16666666666666674
KW Control to LT Control,kw_control,lt_control,5e16e7b7c76aa6c8613f2477,1,2,0.6601106837385211,0.31913021086148324,0.02075910539999561,0.6363830781276004,0.3404559467775654,0.02316097509483422,-0.023727605610920688,0.021325735916082167,0.002401869694838611,0.5,0.5,0.0
KW Control to LT Control,kw_control,lt_control,5e1a39f62b01352b6c9e14bf,2,1,0.7348240386038116,0.24112598057838544,0.024049980817803,0.7214308112126578,0.2518708562066857,0.026698332580656493,-0.013393227391153784,0.01074487562830026,0.0026483517628534924,0.0,0.0,0.0
KW Control to LT Control,kw_control,lt_control,5e1bdbfd1795083ead4af5ee,2,1,0.7348240386038116,0.24112598057838544,0.024049980817803,0.6938059520656559,0.28085585526866186,0.025338192665682248,-0.04101808653815575,0.03972987469027642,0.0012882118478792469,0.0,0.3333333333333333,0.3333333333333333
KW Control to LT Control,kw_control,lt_control,5e2b0d34a8dc8c000cc53114,1,2,0.6217549672957006,0.3580954952194272,0.020149537484872346,0.7484564738128856,0.2241181293459907,0.027425396841123665,0.12670150651718504,-0.13397736587343648,0.007275859356251319,0.5,0.5,0.0
KW Control to LT Control,kw_control,lt_control,5e399832a6df461b2f4db341,1,2,0.7288123664630296,0.24687778125082477,0.024309852286145676,0.6303571645305273,0.3463919393489349,0.023250896120537844,-0.09845520193250235,0.09951415809811015,-0.0010589561656078328,0.3333333333333333,0.3333333333333333,0.0
KW Control to LT Control,kw_control,lt_control,5e3c7f2860b046068fcf5e4c,2,1,0.8013508869904555,0.17108433562849146,0.027564777381053,0.7484564738128856,0.2241181293459907,0.027425396841123665,-0.05289441317756993,0.05303379371749925,-0.00013938053992933533,0.5,0.5,0.0
KW Control to LT Control,kw_control,lt_control,5e3cc69c13cf130bf27d6c94,1,2,0.6601106837385211,0.31913021086148324,0.02075910539999561,0.6363830781276004,0.3404559467775654,0.02316097509483422,-0.023727605610920688,0.021325735916082167,0.002401869694838611,0.5,0.6666666666666667,0.16666666666666674
KW Control to LT Control,kw_control,lt_control,5e40c06ac0507c307ee951eb,2,1,0.7314833179809022,0.24407625304855812,0.02444042897053967,0.7484564738128856,0.2241181293459907,0.027425396841123665,0.016973155831983444,-0.019958123702567415,0.0029849678705839953,0.25,0.5,0.25
KW Control to LT Control,kw_control,lt_control,5e43021e5bb25719df134c7c,1,2,0.7288123664630296,0.24687778125082477,0.024309852286145676,0.6938059520656559,0.28085585526866186,0.025338192665682248,-0.03500641439737373,0.03397807401783709,0.0010283403795365714,0.3333333333333333,0.5,0.16666666666666669
KW Control to LT Control,kw_control,lt_control,5e45986b0f5e4105b6067c23,1,2,0.7594758670627455,0.17223801154006946,0.06828612139718511,0.6651008461547118,0.310467251555438,0.02443190228985023,-0.09437502090803374,0.13822924001536852,-0.04385421910733488,0.3333333333333333,0.1666666666666666,-0.1666666666666667
KW Control to LT Control,kw_control,lt_control,5e493133b4bc203a048f8ce9,1,2,0.7567179274067074,0.21755424288361602,0.02572782970967654,0.6363830781276004,0.3404559467775654,0.02316097509483422,-0.12033484927910698,0.12290170389394939,-0.0025668546148423198,0.0,0.3333333333333333,0.3333333333333333
KW Control to LT Control,kw_control,lt_control,5e4aa396b2c8eb000cc39e56,1,2,0.673915535233119,0.30449337349279704,0.021591091274083905,0.6938059520656559,0.28085585526866186,0.025338192665682248,0.019890416832536895,-0.02363751822413518,0.0037471013915983432,0.5,0.5,0.0
KW Control to LT Control,kw_control,lt_control,5e4ce570d3132c1348aefd4d,1,2,0.7348240386038116,0.24112598057838544,0.024049980817803,0.6891439641149328,0.2847897250202247,0.0260663108648424,-0.045680074488878786,0.043663744441839264,0.0020163300470394004,0.125,0.3333333333333333,0.20833333333333331
KW Control to LT Control,kw_control,lt_control,5e510d0760dd0913e45370dc,2,1,0.8013508869904555,0.17108433562849146,0.027564777381053,0.6938059520656559,0.28085585526866186,0.025338192665682248,-0.10754493492479966,0.1097715196401704,-0.0022265847153707524,0.5,0.5,0.0
KW Control to LT Control,kw_control,lt_control,5e62dfa2819b9d079c91b6d2,2,1,0.8013508869904555,0.17108433562849146,0.027564777381053,0.693409797223655,0.2807834826973948,0.025806720078950227,-0.1079410897668005,0.10969914706890332,-0.0017580573021027737,0.3333333333333333,0.4166666666666666,0.08333333333333326
KW Control to LT Control,kw_control,lt_control,5e7c8696aaaa890009345427,2,1,0.6610429997664158,0.22685579605509665,0.11210120417848755,0.6363830781276004,0.3404559467775654,0.02316097509483422,-0.024659921638815363,0.11360015072246876,-0.08894022908365333,0.5,0.1666666666666666,-0.33333333333333337
KW Control to LT Control,kw_control,lt_control,5e7ca836a60b642ec70880b1,2,1,0.8013508869904555,0.17108433562849146,0.027564777381053,0.6938059520656559,0.28085585526866186,0.025338192665682248,-0.10754493492479966,0.1097715196401704,-0.0022265847153707524,0.5,0.5,0.0
KW Control to LT Control,kw_control,lt_control,5e87a820c35eb042f00d4e3d,1,2,0.7348240386038116,0.24112598057838544,0.024049980817803,0.6363830781276004,0.3404559467775654,0.02316097509483422,-0.0984409604762112,0.09932996619917997,-0.0008890057229687803,0.0833333333333333,0.1666666666666666,0.0833333333333333
KW Control to LT Control,kw_control,lt_control,5e8b9c7054a5cc07dd6e174d,2,1,0.6601106837385211,0.31913021086148324,0.02075910539999561,0.6363830781276004,0.3404559467775654,0.02316097509483422,-0.023727605610920688,0.021325735916082167,0.002401869694838611,0.5,0.5,0.0
KW Control to LT Control,kw_control,lt_control,5e8f89db8ed06f27d73030ae,2,1,0.7567179274067074,0.21755424288361602,0.02572782970967654,0.7484564738128856,0.2241181293459907,0.027425396841123665,-0.0082614535938218,0.006563886462374685,0.0016975671314471245,0.1666666666666666,0.5,0.33333333333333337
KW Control to LT Control,kw_control,lt_control,5e8fa37bf594d02a576c7a46,2,1,0.7567179274067074,0.21755424288361602,0.02572782970967654,0.693409797223655,0.2807834826973948,0.025806720078950227,-0.06330813018305237,0.06322923981377876,7.889036927368615e-05,0.7916666666666666,0.7916666666666666,0.0
KW Control to LT Control,kw_control,lt_control,5e903aadbf2af034503d9bac,1,2,0.8013508869904555,0.17108433562849146,0.027564777381053,0.6651008461547118,0.310467251555438,0.02443190228985023,-0.13625004083574377,0.13938291592694652,-0.0031328750912027713,0.5,0.5,0.0
KW Control to LT Control,kw_control,lt_control,5e917b152952914a6d3043c2,1,2,0.7348240386038116,0.24112598057838544,0.024049980817803,0.6938059520656559,0.28085585526866186,0.025338192665682248,-0.04101808653815575,0.03972987469027642,0.0012882118478792469,0.4166666666666666,0.4166666666666666,0.0
KW Control to LT Control,kw_control,lt_control,5e9397d303807b2006e77d5a,1,2,0.7348240386038116,0.24112598057838544,0.024049980817803,0.6363830781276004,0.3404559467775654,0.02316097509483422,-0.0984409604762112,0.09932996619917997,-0.0008890057229687803,0.25,0.3333333333333333,0.08333333333333331
KW Control to LT Control,kw_control,lt_control,5e9847daec534b03f4769cab,2,1,0.7511431125319626,0.22282099075970763,0.026035896708329672,0.7182400195448464,0.25474422240125416,0.027015758053899438,-0.032903092987116245,0.031923231641546534,0.0009798613455697658,0.3333333333333333,0.5,0.16666666666666669
KW Control to LT Control,kw_control,lt_control,5e9a4793c4069d0dd2e7eb4f,2,1,0.7348240386038116,0.24112598057838544,0.024049980817803,0.6363830781276004,0.34045594677756535,0.02316097509483422,-0.0984409604762112,0.09932996619917991,-0.0008890057229687803,0.3333333333333333,0.3333333333333333,0.0
KW Control to LT Control,kw_control,lt_control,5ea040d5956554000971fb25,1,2,0.7247105410046907,0.25111932744758747,0.024170131547721904,0.7270089158503146,0.24614332647722914,0.026847757672456285,0.002298374845623896,-0.00497600097035833,0.0026776261247343815,0.0833333333333333,0.3333333333333333,0.25
KW Control to LT Control,kw_control,lt_control,5ea047d315537303f1e60ef9,2,1,0.6601106837385211,0.31913021086148324,0.020759105399995613,0.7142810798622194,0.2584576702188187,0.02726124991896183,0.05417039612369834,-0.06067254064266453,0.006502144518966219,0.0416666666666666,0.3333333333333333,0.29166666666666674
KW Control to LT Control,kw_control,lt_control,5ea0627f31802801d5675c08,1,2,0.7910290791819482,0.17983991364527635,0.02913100717277548,0.7080917868713824,0.22173878432604696,0.07016942880257063,-0.08293729231056579,0.04189887068077061,0.04103842162979515,0.0,0.0,0.0
KW Control to LT Control,kw_control,lt_control,5ea17210ed317101db3ecc0b,2,1,0.7348240386038116,0.24112598057838544,0.024049980817803,0.6651008461547118,0.310467251555438,0.02443190228985023,-0.06972319244909986,0.06934127097705253,0.00038192147204722804,0.5,0.5,0.0
KW Control to LT Control,kw_control,lt_control,5ea48ae3461d1044f2d282cc,2,1,0.8013508869904555,0.17108433562849146,0.027564777381053,0.6938059520656559,0.28085585526866186,0.025338192665682248,-0.10754493492479966,0.1097715196401704,-0.0022265847153707524,0.5,0.5,0.0
KW Control to LT Control,kw_control,lt_control,5ea6f9f2064600098ec3de7d,1,2,0.7567179274067074,0.21755424288361602,0.02572782970967654,0.6938059520656559,0.28085585526866186,0.025338192665682248,-0.06291197534105153,0.06330161238504584,-0.00038963704399429255,0.5,0.5,0.0
KW Control to LT Control,kw_control,lt_control,5ea77e260e5ed316cc418ca3,1,2,0.5743978953568136,0.40798585521811176,0.01761624942507457,0.6651008461547118,0.310467251555438,0.02443190228985023,0.09070295079789814,-0.09751860366267379,0.006815652864775659,0.5,0.5,0.0
