replicate,term,coefficient,first_stage_converged,first_stage_iterations,first_stage_gradient_max,n_frames,n_bootstrap_clusters
74,weight_C,-0.22393183181345264,True,115,0.00046193102021097054,1058,990
74,weight_S,-0.1915318383368251,True,115,0.00046193102021097054,1058,990
75,weight_C,-0.24808148668033675,True,104,0.0051726116230643715,1057,990
75,weight_S,-0.21253001423229873,True,104,0.0051726116230643715,1057,990
76,weight_C,-0.18687754438728385,True,109,0.0008783408516692681,1052,990
76,weight_S,-0.20664108095701644,True,109,0.0008783408516692681,1052,990
77,weight_C,-0.2518316587675164,True,113,0.0013880349118200463,1058,990
77,weight_S,-0.1705446724557557,True,113,0.0013880349118200463,1058,990
78,weight_C,-0.28622533176268616,True,109,0.001128672584330248,1059,990
78,weight_S,-0.29728160779220975,True,109,0.001128672584330248,1059,990
79,weight_C,-0.15690801204102478,True,114,0.00043546560594420747,1061,990
79,weight_S,-0.12353550405042961,True,114,0.00043546560594420747,1061,990
80,weight_C,-0.3404945043846775,True,102,0.0006639916625617026,1053,990
80,weight_S,-0.26767028323039405,True,102,0.0006639916625617026,1053,990
81,weight_C,-0.31430481825584394,True,112,0.000975797233479625,1085,990
81,weight_S,-0.22738566844039074,True,112,0.000975797233479625,1085,990
82,weight_C,-0.22635715438161175,True,102,0.000894960312226134,1064,990
82,weight_S,-0.1619428462507378,True,102,0.000894960312226134,1064,990
83,weight_C,-0.3419579852584106,True,107,0.004204819898167622,1074,990
83,weight_S,-0.2004517404188035,True,107,0.004204819898167622,1074,990
84,weight_C,-0.31254024145914816,True,92,0.0007408992334552167,1047,990
84,weight_S,-0.2885726396431119,True,92,0.0007408992334552167,1047,990
85,weight_C,-0.23896523940209197,True,104,0.0006374474372474737,1068,990
85,weight_S,-0.10510505942206744,True,104,0.0006374474372474737,1068,990
86,weight_C,-0.3394303098718787,True,108,0.0005679950745400841,1065,990
86,weight_S,-0.25078005221456756,True,108,0.0005679950745400841,1065,990
87,weight_C,-0.2958259663715482,True,108,0.0018134183292483064,1062,990
87,weight_S,-0.2477725302253763,True,108,0.0018134183292483064,1062,990
88,weight_C,-0.23929869982984464,True,109,0.002357360907629502,1059,990
88,weight_S,-0.08627940117000596,True,109,0.002357360907629502,1059,990
89,weight_C,-0.313713206238729,True,104,0.0005168629719786155,1055,990
